id,name,country,region_fullname,winary_fullname,url,bottle_url
1527465,Poggio Alle Nane Maremma Toscana,Italy,Maremma Toscana,Le Mortelle,https://www.vivino.com/US-CA/en/poggio-alle-nane-maremma-toscana/w/1527465,https://images.vivino.com/thumbs/tFnJutWPR1ih2ktOgGPWAg_pb_x600.png
1558589,Brunello di Montalcino,Italy,Brunello di Montalcino,Biondi-Santi,https://www.vivino.com/US-CA/en/brunello-di-montalcino/w/1558589,https://images.vivino.com/thumbs/Yfg09p4dQV2tnddk4o31_Q_pb_x600.png
75310,Barolo Bussia Romirasco,Italy,Barolo,Aldo Conterno,https://www.vivino.com/US-CA/en/barolo-bussia-romirasco/w/75310,https://images.vivino.com/thumbs/3CKJ2iowTTG00AJHM1qzwg_pb_x600.png
66194,Sperss Barolo,Italy,Barolo,Gaja,https://www.vivino.com/US-CA/en/sperss-barolo-barolo/w/66194,https://images.vivino.com/thumbs/_x-ijalRQHaTb7Kv_9AW-w_pb_x600.png
77458,Brunello di Montalcino,Italy,Brunello di Montalcino,Salvioni,https://www.vivino.com/US-CA/en/brunello-di-montalcino/w/77458,https://images.vivino.com/thumbs/2MbLJKsMShaVWpjE7w0Xew_pb_x600.png
1182034,Lagrein Riserva Porphyr,Italy,Südtirol - Alto Adige,Terlan (Terlano),https://www.vivino.com/US-CA/en/lagrein-riserva-porphyr/w/1182034,https://images.vivino.com/thumbs/8m9ZzNwDQ7OXWuFCKu8RCw_pb_x600.png
2738226,Brunello di Montalcino,Italy,Brunello di Montalcino,Giodo,https://www.vivino.com/US-CA/en/brunello-di-montalcino/w/2738226,https://images.vivino.com/thumbs/MS8DHKHyQXG9Xy_0tRkF1g_pb_x600.png
8168041,Amore e Magia Brunello di Montalcino,Italy,Brunello di Montalcino,Podere le Ripi,https://www.vivino.com/US-CA/en/amore-e-magia-brunello-di-montalcino/w/8168041,https://images.vivino.com/thumbs/zY5CDqLKQDWXuzNn9qKBUw_pb_x600.png
23127,Dosage Zero Noir Franciacorta (Vintage Collection),Italy,Franciacorta,Ca' del Bosco,https://www.vivino.com/US-CA/en/dosage-zero-noir-franciacorta-vintage-collection/w/23127,https://images.vivino.com/thumbs/jGgaE_GuQbO5nMkeAOumtA_pb_x600.png
1168529,Baffonero Maremma Toscana,Italy,Maremma Toscana,Rocca di Frassinello,https://www.vivino.com/US-CA/en/baffonero-maremma-toscana/w/1168529,https://images.vivino.com/thumbs/BGRgAONXQDKzWfyV8Le8Dw_pb_x600.png
1838425,Reserve Syrah,New Zealand,Gimblett Gravels,Vidal,https://www.vivino.com/US-CA/en/reserve-syrah/w/1838425,https://images.vivino.com/thumbs/qMxiJEwtT1qd4UJJcqYynw_pb_x600.png
2554547,Methode Traditionnelle Brut,New Zealand,Central Otago,Quartz Reef,https://www.vivino.com/US-CA/en/methode-traditionnelle-brut/w/2554547,https://images.vivino.com/thumbs/jxuQYKwaTZymOXC_qE7dGQ_pb_x600.png
1126941,Petit Clos Sauvignon Blanc,New Zealand,Marlborough,Clos Henri Vineyard,https://www.vivino.com/US-CA/en/petit-clos-sauvignon-blanc/w/1126941,https://images.vivino.com/thumbs/YhzgW6E6R4K1luuTr2D3Cg_pb_x600.png
79607,Crimson Pinot Noir,New Zealand,Martinborough,Ata Rangi,https://www.vivino.com/US-CA/en/crimson-pinot-noir/w/79607,https://images.vivino.com/thumbs/CnwNnMyjQPqZv7_-8rwbvg_pb_x600.png
83461,Pinot Noir,New Zealand,Central Otago,Rabbit Ranch,https://www.vivino.com/US-CA/en/pinot-noir/w/83461,https://images.vivino.com/thumbs/8ODYeUT6TXW5SsCm952mEw_pb_x600.png
80657,Spy Valley Pinot Noir,New Zealand,Marlborough,Spy Valley,https://www.vivino.com/US-CA/en/spy-valley-pinot-noir/w/80657,https://images.vivino.com/thumbs/3CJmz8dfQTaCLk3JR5akvw_pb_x600.png
1156342,Sauvignon Blanc,New Zealand,Marlborough,Hunky Dory,https://www.vivino.com/US-CA/en/sauvignon-blanc/w/1156342,https://images.vivino.com/thumbs/rLwW52ogQhmpCRrXwYyzlA_pb_x600.png
1714692,Estate Vineyards Syrah,New Zealand,Hawke's Bay,Te Mata,https://www.vivino.com/US-CA/en/estate-vineyards-syrah/w/1714692,https://images.vivino.com/thumbs/hEGSTPMURRS_y45oFM4vvQ_pb_x600.png
91384,Pinot Noir,New Zealand,Marlborough,Allan Scott,https://www.vivino.com/US-CA/en/pinot-noir/w/91384,https://images.vivino.com/thumbs/wZyTWp2rTRmT0qc4DYEhGw_pb_x600.png
1735600,Methode Traditionnelle Rosé,New Zealand,Central Otago,Quartz Reef,https://www.vivino.com/US-CA/en/methode-traditionnelle-rose/w/1735600,https://images.vivino.com/thumbs/a04UlhCQTjOid8MSlfJ6Og_pb_x600.png
1100194,Pioneer Block 17 Plateau Syrah,New Zealand,Hawke's Bay,Saint Clair,https://www.vivino.com/US-CA/en/pioneer-block-17-plateau-syrah/w/1100194,https://images.vivino.com/thumbs/cMYdLsgySDOq0oTx0hla_w_pb_x600.png
1530663,Sauvignon Blanc,New Zealand,Marlborough,Kimura Cellars,https://www.vivino.com/US-CA/en/sauvignon-blanc/w/1530663,https://images.vivino.com/thumbs/UHFRhD_PTr-uRIrGMC51gg_150x200.jpg
8707829,Tiritiri Sauvignon Blanc,New Zealand,Nelson,Neudorf Vineyards,https://www.vivino.com/US-CA/en/tiritiri-sauvignon-blanc/w/8707829,https://images.vivino.com/thumbs/reXPENCAQMquplDuR2MBig_pb_x600.png
17085,Sauvignon Blanc,New Zealand,Marlborough,Cable Bay,https://www.vivino.com/US-CA/en/sauvignon-blanc/w/17085,https://images.vivino.com/thumbs/v0lPt27gT-K6rak4uxMSvQ_pb_x600.png
1189569,Pinot Noir,New Zealand,Central Otago,Mt Rosa,https://www.vivino.com/US-CA/en/pinot-noir-otago/w/1189569,https://images.vivino.com/thumbs/aivqUytiQ2WtFZ_S_J7LfA_pb_x600.png
1100184,Pioneer Block 10 Twin Hills Chardonnay,New Zealand,Marlborough,Saint Clair,https://www.vivino.com/US-CA/en/pioneer-block-10-twin-hills-chardonnay/w/1100184,https://images.vivino.com/thumbs/5BNXTuHLRpitSmlNNh2Kmg_pb_x600.png
1204585,Mugwi Reserve Sauvignon Blanc,New Zealand,Marlborough,Tohu,https://www.vivino.com/US-CA/en/mugwi-reserve-sauvignon-blanc/w/1204585,https://images.vivino.com/thumbs/xO85o_4_RAyJBldLBx1glA_pb_x600.png
1142375,Pinot Noir,New Zealand,Central Otago,Gibbston Valley,https://www.vivino.com/US-CA/en/pinot-noir/w/1142375,https://images.vivino.com/thumbs/jCr0goU5Q6uvazvSXsUg8g_pb_x600.png
1724359,Pinot Gris,New Zealand,Marlborough,Nautilus,https://www.vivino.com/US-CA/en/pinot-gris/w/1724359,https://images.vivino.com/thumbs/uqkyyLFuQnmVYIjv5hK96g_pb_x600.png
5479877,Kumeu Crémant,New Zealand,Auckland,Kumeu River,https://www.vivino.com/US-CA/en/kumeu-cremant/w/5479877,https://images.vivino.com/thumbs/L57osmOSSn6VTMsEWXkuJg_150x200.jpg
3198184,Riesling,New Zealand,Central Otago,Mount Edward,https://www.vivino.com/US-CA/en/riesling/w/3198184,https://images.vivino.com/thumbs/oG_ST62eQUe5TOgiejkfPQ_pb_x600.png
87056,Merlot Gimblett Gravels Vineyard,New Zealand,Gimblett Gravels,Craggy Range,https://www.vivino.com/US-CA/en/merlot-gimblett-gravels-vineyard/w/87056,https://images.vivino.com/thumbs/LLSZOsgTQPyMFL31WKdIqQ_pb_x600.png
1219517,Chardonnay,New Zealand,Marlborough,Jules Taylor,https://www.vivino.com/US-CA/en/chardonnay/w/1219517,https://images.vivino.com/thumbs/rGNbGAZNRDmTia0T4cbAEA_pb_x600.png
23985,Cellar Selection Chardonnay,New Zealand,Marlborough,Villa Maria,https://www.vivino.com/US-CA/en/cellar-selection-chardonnay/w/23985,https://images.vivino.com/thumbs/8HMBCqJRTFWt8BfUQF6PHw_pb_x600.png
4029870,Syrah,New Zealand,North Island,Leveret Estate,https://www.vivino.com/US-CA/en/syrah-leveret-estate/w/4029870,https://images.vivino.com/thumbs/fRrKTczFT5iW4H3jUEOftQ_150x200.jpg
1146705,Júlio B. Bastos Alicante Bouschet,Portugal,Alentejo,Dona Maria,https://www.vivino.com/US-CA/en/julio-b-bastos-alicante-bouschet/w/1146705,https://images.vivino.com/thumbs/K3nsh3PmRPGibor9nBKK3g_pb_x600.png
1421499,Touriga Nacional Douro Grande Reserva,Portugal,Douro,Pacheca,https://www.vivino.com/US-CA/en/touriga-nacional-douro-grande-reserva/w/1421499,https://images.vivino.com/thumbs/mpStPoCnQ76XkFUxWkGItQ_pb_x600.png
3862528,MR Premium Tinto,Portugal,Alentejo,Monte da Ravasqueira,https://www.vivino.com/US-CA/en/mr-premium-tinto/w/3862528,https://images.vivino.com/thumbs/aGdRtuLPTwOyta6qCCwugw_pb_x600.png
1126475,Alentejano Moon Harvested,Portugal,Alentejano,Herdade dos Grous,https://www.vivino.com/US-CA/en/alentejano-moon-harvested/w/1126475,https://images.vivino.com/thumbs/Dbxh54pnQo-V3nwWoHxHcA_pb_x600.png
1177331,Reserva (Field Blend),Portugal,Douro,Quinta do Vallado,https://www.vivino.com/US-CA/en/reserva-field-blend/w/1177331,https://images.vivino.com/thumbs/YAdM_FWxTSmqLZ0wcj5aCw_pb_x600.png
5448002,Grande Reserva,Portugal,Douro,Mapa,https://www.vivino.com/US-CA/en/grande-reserva/w/5448002,https://images.vivino.com/thumbs/K9kTpzXmQ0yTaXAe0JQyLQ_pb_x600.png
4925607,Boa-Vista Reserva,Portugal,Douro,Quinta da Boavista,https://www.vivino.com/US-CA/en/boa-vista-reserva/w/4925607,https://images.vivino.com/thumbs/MRqsiQ3fQCy-XoHdV-OycA_pb_x600.png
74692,Syrah,Portugal,Península de Setúbal,Adega de Pegões Monocasts,https://www.vivino.com/US-CA/en/syrah/w/74692,https://images.vivino.com/thumbs/PytKFPzZT9yOuJqWX33Vnw_150x200.jpg
8967,Douro Batuta Tinto,Portugal,Douro,Niepoort,https://www.vivino.com/US-CA/en/douro-batuta-tinto/w/8967,https://images.vivino.com/thumbs/bYovx6yVR7-NEfT-gWCMKg_pb_x600.png
7322535,Reserva Tinto,Portugal,Alentejo,Quinta do Paral,https://www.vivino.com/US-CA/en/reserva-tinto/w/7322535,https://images.vivino.com/thumbs/nNe1OUUxQK-a3UW5IcuNLA_pb_x600.png
6500070,Sidónio de Sousa Vinho d'Autor Tinto,Portugal,Bairrada,Dulcinea Santos Ferreira,https://www.vivino.com/US-CA/en/sidonio-de-sousa-vinho-d-autor-tinto-bairrada/w/6500070,https://images.vivino.com/thumbs/nnVOSKRSQxGcRDn914nlfQ_pb_x600.png
1302544,Touriga Nacional Douro,Portugal,Douro,Quinta do Noval,https://www.vivino.com/US-CA/en/touriga-nacional-douro/w/1302544,https://images.vivino.com/thumbs/T8zuqH_kSkO1WpVrcSdeJg_pb_x600.png
2045239,Conde d'Ervideira Private Selection Tinto,Portugal,Alentejano,Ervideira,https://www.vivino.com/US-CA/en/conde-d-ervideira-private-selection-tinto/w/2045239,https://images.vivino.com/thumbs/xh89k21RSyCAHbfa5-Rvug_pb_x600.png
8519251,Reserva Encruzado,Portugal,Dão,Taboadella,https://www.vivino.com/US-CA/en/reserva-encruzado/w/8519251,https://images.vivino.com/thumbs/ELnqUj6KTtCqWTVTBKIaKA_150x200.jpg
2258813,Dalva Colheita Porto,Portugal,Porto,C. da Silva,https://www.vivino.com/US-CA/en/dalva-colheita-porto/w/2258813,https://images.vivino.com/thumbs/BUff0jSqSNGoWmyG8G8kYg_pb_x600.png
45284,Tinta Roriz,Portugal,Douro,Quinta do Crasto,https://www.vivino.com/US-CA/en/tinta-roriz/w/45284,https://images.vivino.com/thumbs/J7YZ5w24QNmr4VLrcU6rpw_pb_x600.png
1126470,Alentejano Reserva Tinto,Portugal,Alentejano,Herdade dos Grous,https://www.vivino.com/US-CA/en/alentejano-reserva-tinto/w/1126470,https://images.vivino.com/thumbs/dvutXxS8S_eleotaL8yysg_pb_x600.png
3524729,Reserva Especial Tinto,Portugal,Dão,Quinta da Alameda,https://www.vivino.com/US-CA/en/reserva-especial-tinto/w/3524729,https://images.vivino.com/thumbs/ZGmEOxkeTuOXkaUcBVoxjw_pb_x600.png
1197391,23 Barricas Touriga Nacional - Syrah Alentejano,Portugal,Alentejano,Herdade dos Grous,https://www.vivino.com/US-CA/en/twentythree-barricas-touriga-nacional-syrah-alentejano/w/1197391,https://images.vivino.com/thumbs/od9lwSpdSJK_ExYw33SOdA_pb_x600.png
1216909,Douro Charme Tinto,Portugal,Douro,Niepoort,https://www.vivino.com/US-CA/en/douro-charme-tinto/w/1216909,https://images.vivino.com/thumbs/6BEbJyYwRyGGF1Q3jpc-ng_pb_x600.png
1983760,Touriga Nacional,Portugal,Douro,Quinta da Romaneira,https://www.vivino.com/US-CA/en/touriga-nacional/w/1983760,https://images.vivino.com/thumbs/vHFZmIJYTReihbyY8f2muw_pb_x600.png
3935829,Apaixonado Reserva Tinto,Portugal,Douro,Ávidos,https://www.vivino.com/US-CA/en/apaixonado-reserva-tinto/w/3935829,https://images.vivino.com/thumbs/ekWQrt1ZSUOM3jGZXSMKvg_pb_x600.png
1105366,Esporão Reserva Tinto,Portugal,Alentejo,Esporão,https://www.vivino.com/US-CA/en/esporao-reserva-tinto/w/1105366,https://images.vivino.com/thumbs/OU3Ay4z4SMiEu_Bj7sbFtA_pb_x600.png
1162976,Vintage Port,Portugal,Porto,Niepoort,https://www.vivino.com/US-CA/en/vintage-port/w/1162976,https://images.vivino.com/thumbs/gkOzyaDKSmSxGaJDFkuSOQ_pb_x600.png
1383228,Don Miguel Vineyard Albariño,United States,Russian River Valley,Marimar Estate,https://www.vivino.com/US-CA/en/don-miguel-vineyard-albarino/w/1383228,https://images.vivino.com/thumbs/vL9i6-xWSyiQrK7gUnHAbw_pb_x600.png
81904,Chardonnay,United States,Central Coast,Liberty School,https://www.vivino.com/US-CA/en/chardonnay/w/81904,https://images.vivino.com/thumbs/b4GTqJLqS5G75ECjQEir-Q_pb_x600.png
1709707,Saralee's Vineyard Syrah,United States,Russian River Valley,Arrowood,https://www.vivino.com/US-CA/en/saralee-s-vineyard-syrah/w/1709707,https://images.vivino.com/thumbs/cWGqzd3aQrOUFp__ut9IHg_pb_x600.png
2663076,Pinot Noir,United States,Oregon,Elouan,https://www.vivino.com/US-CA/en/pinot-noir/w/2663076,https://images.vivino.com/thumbs/iYEhaBqdTueRGrFWoxyqig_pb_x600.png
5816,Zinfandel,United States,California,Woodbridge by Robert Mondavi,https://www.vivino.com/US-CA/en/zinfandel/w/5816,https://images.vivino.com/thumbs/0KOrPfWBTNq-J388uIkAFQ_pb_x600.png
1247400,Chardonnay,United States,Napa Valley,Black Stallion,https://www.vivino.com/US-CA/en/chardonnay/w/1247400,https://images.vivino.com/thumbs/iPv2WAeKRNyGg_czMo5f8w_pb_x600.png
1222755,Pinot Noir,United States,California,Decoy,https://www.vivino.com/US-CA/en/pinot-noir/w/1222755,https://images.vivino.com/thumbs/u7SNQxbWR8mm8hdSJEwlEw_pb_x600.png
6288,Diamond Collection Zinfandel,United States,California,Francis Ford Coppola Winery,https://www.vivino.com/US-CA/en/diamond-collection-zinfandel/w/6288,https://images.vivino.com/thumbs/aoI76a0RQUOvK536xZXRvg_pb_x600.png
9103,Sonoma Coast Chardonnay,United States,Sonoma Coast,La Crema,https://www.vivino.com/US-CA/en/sonoma-coast-chardonnay/w/9103,https://images.vivino.com/thumbs/pMPVUKNVQKWL2VDkk7K5hQ_pb_x600.png
1546807,Sauvignon Blanc,United States,Napa Valley,Emmolo,https://www.vivino.com/US-CA/en/sauvignon-blanc/w/1546807,https://images.vivino.com/thumbs/0ySScnCgQIupaMSE3cgomQ_pb_x600.png
1128123,Sonoma County Sauvignon Blanc,United States,Sonoma County,Decoy,https://www.vivino.com/US-CA/en/sonoma-county-sauvignon-blanc/w/1128123,https://images.vivino.com/thumbs/XenkyiKrTmOAqOkafflx0A_pb_x600.png
6339,Sofia Rosé,United States,Monterey County,Francis Ford Coppola Winery,https://www.vivino.com/US-CA/en/sofia-rose/w/6339,https://images.vivino.com/thumbs/3IcuRXFMTvG1lDu5ZacTgQ_pb_x600.png
1949854,Merlot,United States,Los Carneros,Starmont,https://www.vivino.com/US-CA/en/merlot/w/1949854,https://images.vivino.com/thumbs/cDIksk8eSleBrxUfHsHXuQ_pb_x600.png
1668955,Zinfandel,United States,Paso Robles,Foxglove,https://www.vivino.com/US-CA/en/zinfandel/w/1668955,https://images.vivino.com/thumbs/X5x4zLzMSBudI7Fgu05Hjw_pb_x600.png
4158758,Sonoma County Zinfandel,United States,Sonoma County,Beran,https://www.vivino.com/US-CA/en/sonoma-county-zinfandel/w/4158758,https://images.vivino.com/thumbs/HxNtoxqIQX-gSein53Y1Og_pb_x600.png
8402,Chardonnay,United States,Napa Valley,Napa Cellars,https://www.vivino.com/US-CA/en/chardonnay/w/8402,https://images.vivino.com/thumbs/aUW9cCfHSwmeOhofiAKqsw_pb_x600.png
1851297,Shiraz,United States,Washington,Two Vines,https://www.vivino.com/US-CA/en/shiraz/w/1851297,https://images.vivino.com/thumbs/n86lBoZnRXyYZJtvgUrtuQ_pb_x600.png
2626174,Old Vine Zinfandel,United States,California,Smoking Loon,https://www.vivino.com/US-CA/en/old-vine-zinfandel/w/2626174,https://images.vivino.com/thumbs/Nn-BQoWiQZemzeoH-2kbWA_pb_x600.png
4163,Zinfandel,United States,Napa Valley,Frog's Leap,https://www.vivino.com/US-CA/en/zinfandel/w/4163,https://images.vivino.com/thumbs/uRJTRUdNR4-QVroYrBBSjQ_pb_x600.png
3079,Chardonnay,United States,Los Carneros,Starmont,https://www.vivino.com/US-CA/en/chardonnay/w/3079,https://images.vivino.com/thumbs/pphrJf7rTfuzZyCd9318wg_pb_x600.png
9835,Arthur Chardonnay,United States,Dundee Hills,Domaine Drouhin,https://www.vivino.com/US-CA/en/arthur-chardonnay/w/9835,https://images.vivino.com/thumbs/iI6zRA07RcGVe43P5yrmqw_pb_x600.png
5582818,Chardonnay,United States,Napa Valley,Quilt,https://www.vivino.com/US-CA/en/chardonnay-napa-valley-white-wine-v-46emp/w/5582818,https://images.vivino.com/thumbs/TZQA8GX3TYeMbCl6HEGDHg_pb_x600.png
5386906,Cabernet Sauvignon,United States,Napa Valley,Game of Thrones,https://www.vivino.com/US-CA/en/cabernet-sauvignon/w/5386906,https://images.vivino.com/thumbs/MzrPMf7vQmCP5tHdsQ1HbQ_pb_x600.png
14902,Sauvignon Blanc,United States,Napa County,Twomey,https://www.vivino.com/US-CA/en/sauvignon-blanc/w/14902,https://images.vivino.com/thumbs/GLVP_VtnREiL3ee1TqONDA_pb_x600.png
1122365,Pinot Noir Carneros,United States,Los Carneros,Schug,https://www.vivino.com/US-CA/en/pinot-noir-carneros/w/1122365,https://images.vivino.com/thumbs/ssY-ZoTrQUe10Brv0Q9Fwg_pb_x600.png
1128772,Trarbacher Schlossberg Spätburgunder,Germany,Mosel,Markus Molitor,https://www.vivino.com/US-CA/en/trarbacher-schlossberg-spatburgunder/w/1128772,https://images.vivino.com/thumbs/Y-s__hSiQDahB4ZvyfAXEQ_pb_x600.png
1496336,Scheurebe Kalkstein Trocken,Germany,Rheinhessen,Manz,https://www.vivino.com/US-CA/en/kalkstein-scheurebe-trocken/w/1496336,https://images.vivino.com/thumbs/naZw6FNhQWm2LWySzDhrcA_pb_x600.png
2072719,Am Lumpen 1655 Riesling GG,Germany,Escherndorf,Egon Schaffer,https://www.vivino.com/US-CA/en/am-lumpen-1655-riesling-gg/w/2072719,https://images.vivino.com/thumbs/nKNqyagmTPaU8DrQ50z-dQ_150x200.jpg
3954418,Juffer Sonnenuhr Riesling Spätlese,Germany,Mosel,Schloss Lieser,https://www.vivino.com/US-CA/en/juffer-sonnenuhr-riesling-spatlese/w/3954418,https://images.vivino.com/thumbs/jqKX4VztRi21hoHAB3jhIw_pb_x600.png
6123828,Feils Faß 13,Germany,Mosel,Peter Lauer,https://www.vivino.com/US-CA/en/feils-fass-13/w/6123828,https://images.vivino.com/thumbs/WkqvjMGLToy4kPvZDId4nw_pb_x600.png
2127395,Hofberg Spätlese Riesling,Germany,Dhron,A. J. Adam,https://www.vivino.com/US-CA/en/hofberg-spatlese-riesling/w/2127395,https://images.vivino.com/thumbs/YYbw9DFwQTqC6U0hSrYGDw_pb_x600.png
1217445,Hard,Germany,Baden,Ziereisen,https://www.vivino.com/US-CA/en/hard/w/1217445,https://images.vivino.com/thumbs/qtkjyGo6ShOJk5sElpsrDg_pb_x600.png
2463035,Hölle Riesling,Germany,Rheinhessen,Thörle,https://www.vivino.com/US-CA/en/holle-riesling/w/2463035,https://images.vivino.com/thumbs/XRC6_fcHQ0Wg5oHDaw-Fyw_pb_x600.png
1198687,Escherndorfer Lump Silvaner S.,Germany,Escherndorf,Horst Sauer,https://www.vivino.com/US-CA/en/escherndorfer-lump-silvaner-s/w/1198687,https://images.vivino.com/thumbs/MMW3081XRbKcia20e8K_Dg_pb_x600.png
1292540,Sauvignon Blanc Tradition,Germany,Pfalz,Philipp Kuhn,https://www.vivino.com/US-CA/en/sauvignon-blanc-tradition/w/1292540,https://images.vivino.com/thumbs/SAOzpipBTr6iov-YQEZQ2g_pb_x600.png
1819283,Wallufer Walkenberg Riesling Spätlese Trocken,Germany,Rheingau,J.B. Becker,https://www.vivino.com/US-CA/en/wallufer-walkenberg-riesling-spatlese-trocken/w/1819283,https://images.vivino.com/thumbs/4E-zUtwJTmSNQramCtQLpA_pb_x600.png
1652222,Mano Negra,Germany,Pfalz,Philipp Kuhn,https://www.vivino.com/US-CA/en/mano-negra/w/1652222,https://images.vivino.com/thumbs/jPTk2dRgQGekZ_CYmQWZdw_pb_x600.png
2624414,Kirchenstück Riesling GG,Germany,Rheinhessen,Battenfeld Spanier,https://www.vivino.com/US-CA/en/kirchenstuck-riesling-gg/w/2624414,https://images.vivino.com/thumbs/otmIIS3mSqKWozkoGh2cgw_pb_x600.png
1545607,Jaspis Pinot Noir,Germany,Baden,Ziereisen,https://www.vivino.com/US-CA/en/jaspis-pinot-noir/w/1545607,https://images.vivino.com/thumbs/6UxOfzfgQlWGF584nY7YYQ_pb_x600.png
1724044,Magnus Niederhäuser Hermannshöhle Riesling Trocken,Germany,Nahe,Jakob Schneider,https://www.vivino.com/US-CA/en/magnus-niederhauser-hermannshohle-riesling-trocken/w/1724044,https://images.vivino.com/thumbs/j_-uPggATZGDfYxDXSP5zw_pb_x600.png
1419397,Josephshöfer GG,Germany,Mosel,Reichsgraf von Kesselstatt,https://www.vivino.com/US-CA/en/josephshofer-gg/w/1419397,https://images.vivino.com/thumbs/6uK3XH_HQC2pALd3VqUXjA_pb_x600.png
5296267,Niederberg Helden Riesling GG,Germany,Mosel,Schloss Lieser,https://www.vivino.com/US-CA/en/niederberg-helden-riesling-gg/w/5296267,https://images.vivino.com/thumbs/MANpgEV5SuSorXzZOdtBXA_pb_x600.png
2664746,Markus Pfaffmann Weissburgunder Trocken,Germany,Pfalz,Karl Pfaffmann,https://www.vivino.com/US-CA/en/markus-pfaffmann-weissburgunder-trocken/w/2664746,https://images.vivino.com/thumbs/PI6ztrCyQtiQB9ng39BqpQ_pb_x600.png
2065206,Kirschgarten Spatburgunder GG,Germany,Pfalz,Knipser,https://www.vivino.com/US-CA/en/kirschgarten-spatburgunder-gg/w/2065206,https://images.vivino.com/thumbs/hycx5SnaS8eZ82bqQd_rYA_pb_x600.png
1135776,Röttgen,Germany,Mosel,Heymann-Löwenstein,https://www.vivino.com/US-CA/en/rottgen/w/1135776,https://images.vivino.com/thumbs/6lUpCwdrT7-G-KtVD3Y_AA_pb_x600.png
1467457,Bastei GG,Germany,Nahe,Gut Hermannsberg,https://www.vivino.com/US-CA/en/bastei-gg/w/1467457,https://images.vivino.com/thumbs/iMvTn7EzTIm4Gz4AZGRRJw_pb_x600.png
7098275,Pinot Noir,Germany,Rheingau,Kaufmann,https://www.vivino.com/US-CA/en/pinot-noir/w/7098275,https://images.vivino.com/thumbs/pR91tH14Rl6a92VIODARuA_pb_x600.png
2380564,Sauvignon Blanc Brut,Germany,Pfalz,Schloss Vaux,https://www.vivino.com/US-CA/en/sauvignon-blanc-brut/w/2380564,https://images.vivino.com/thumbs/eemW-m8_QQGpY92jEliKvA_pb_x600.png
63914,Alte Reben Spätburgunder,Germany,Baden,Bernhard Huber,https://www.vivino.com/US-CA/en/alte-reben-spatburgunder/w/63914,https://images.vivino.com/thumbs/nxnADVKNSZGed7sfemEPDg_pb_x600.png
1229374,Faß 12 Ayler Kupp Unterstenberg Riesling,Germany,Mosel,Peter Lauer,https://www.vivino.com/US-CA/en/fass-12-ayler-kupp-unterstenberg-riesling/w/1229374,https://images.vivino.com/thumbs/-AEV6xVFSluD1IFzvR6HQw_pb_x600.png
1506970,Malabrigo Ribera del Duero,Spain,Ribera del Duero,Cepa 21,https://www.vivino.com/US-CA/en/malabrigo-ribera-del-duero/w/1506970,https://images.vivino.com/thumbs/iRYhgCZES7izUVKRqT5Fxg_pb_x600.png
